cargo,cargo_distance_m,destination_port,displayed_sell_value_gbp,distance_status,distinct_ocr_tuples_seen,origin_port,origin_region,review_note,source_recording,supporting_frame_count,value_status
Rice,12330.8,Peter's Cove,312,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,4702.4,Petit Anvers,175,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,14339.1,Poblado de San Juan,348,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,6441.7,Point Rocheux,206,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,6,CONFIRMED_FROM_VIDEO
Rice,12620.4,Ponta Delgada,317,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,9428.2,Port Antonio,260,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,1989.4,Port Louis,126,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,9975.3,Port Royal,270,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,2,CONFIRMED_FROM_VIDEO
Rice,5586.6,Port-Au-Croix,191,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,6,CONFIRMED_FROM_VIDEO
Rice,7199.2,Princeton,220,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,7,CONFIRMED_FROM_VIDEO
Rice,12004.4,Puerto de San Fernando,306,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,3,CONFIRMED_FROM_VIDEO
Rice,3863.6,Saint Vincent,160,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,13125.1,Saint-Nicholas,326,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,3,CONFIRMED_FROM_VIDEO
Rice,5966.5,Sainte Rose,197,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,7,CONFIRMED_FROM_VIDEO
Rice,16211.4,San Polo,382,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,2,CONFIRMED_FROM_VIDEO
Rice,14750.5,San Salvador,356,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,2,CONFIRMED_FROM_VIDEO
Rice,13218.0,San Vito,328,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,13198.4,Sandy Settlement,328,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,3,CONFIRMED_FROM_VIDEO
Rice,14011.2,Santa Maria,342,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,12590.4,Sao Bento,317,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,4227.5,Snake Prosper,166,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,6,CONFIRMED_FROM_VIDEO
Rice,9520.1,Sugar Cove,261,CONFIRMED_FROM_VIDEO,2,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,12151.9,Taylor's Town,309,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,10365.2,Theresa,277,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,9843.0,Thresher Point,267,CONFIRMED_FROM_VIDEO,2,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,3,CONFIRMED_FROM_VIDEO
Rice,9625.3,Venta Nueva,263,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,8720.6,Villarreal Del Mar,247,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,7,CONFIRMED_FROM_VIDEO
Rice,4373.5,White Hook,169,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
