cargo,cargo_distance_m,destination_port,displayed_sell_value_gbp,distance_review_note,distance_status,distinct_ocr_tuples_seen,extraction_pass,origin_port,origin_region,review_note,source_recording,supporting_frame_count,value_status
Gazpacho,14969.9,Cumberland Hill,295,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,2,CONFIRMED_FROM_VIDEO
Gazpacho,13334.5,Deadman's Murcia,270,Selected from the two recorded directional readings using reciprocal-distance agreement and the origin's other observed Distance/Value rows. No distance was fabricated.,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Gazpacho,10360.5,Fair Harbour,227,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Gazpacho,3783.3,Falmouth,130,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Gazpacho,12635.6,Gyldenvale,260,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,14140.1,Jones' Outpost,282,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,8971.7,Kandlerova,206,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Gazpacho,8803.5,La Povenglia,204,,CONFIRMED_FROM_VIDEO,3,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,10,CONFIRMED_FROM_VIDEO
Gazpacho,10884.4,Lebarde,234,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Gazpacho,5692.4,Lord Irving's Sacrifice,158,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,8285.1,Louisbourg,196,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Gazpacho,4834.7,Madalena,145,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,6380.8,Mako's Outlook,168,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Gazpacho,8208.6,Matthew's Rest,195,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Gazpacho,8061.2,Maurepas,193,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Gazpacho,9201.6,New Brighton,209,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,14795.6,New Catalina,292,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,7199.4,Pachard Town,180,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Gazpacho,10743.6,Peter's Cove,232,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Gazpacho,9811.2,Petit Anvers,218,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,2503.1,Poblado de San Juan,111,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Gazpacho,5591.7,Point Rocheux,156,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,6410.2,Ponta Delgada,168,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Gazpacho,2672.3,Port Antonio,113,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Gazpacho,10862.2,Port Louis,234,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Gazpacho,3971.7,Port Royal,132,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,13,CONFIRMED_FROM_VIDEO
Gazpacho,6428.8,Port-Au-Croix,169,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Gazpacho,11162.7,Princeton,238,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Gazpacho,11171.2,Saint Vincent,239,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Gazpacho,12222.0,Saint-Nicholas,254,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,8380.3,Sainte Rose,197,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Gazpacho,8638.0,San Polo,201,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Gazpacho,4062.9,San Salvador,134,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,13,CONFIRMED_FROM_VIDEO
Gazpacho,7263.7,San Vito,181,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Gazpacho,11811.8,Sandy Settlement,248,Selected from the two recorded directional readings using reciprocal-distance agreement and the origin's other observed Distance/Value rows. No distance was fabricated.,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,2341.8,Santa Maria,108,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,4638.6,Sao Bento,142,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Gazpacho,13091.9,Snake Prosper,267,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Gazpacho,15774.7,Sugar Cove,306,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,12672.3,Taylor's Town,261,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,2200.4,Theresa,106,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,8752.3,Thresher Point,203,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Gazpacho,3267.9,Venta Nueva,122,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Gazpacho,3451.6,Villarreal Del Mar,125,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Gazpacho,14196.5,White Hook,283,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Gazpacho,12004.4,Wyntergard,251,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Gazpacho,9146.8,Yorinobu's Settlement,209,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Puerto de San Fernando,San Salvador,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,1395.3,Al-Jazair,98,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,3841.2,Ashbourne,135,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,7087.3,Belfry Heights,184,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,2494.6,Bucket Bay,114,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,10,CONFIRMED_FROM_VIDEO
Cheese,2315.6,Caledonia,112,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Cheese,4796.2,Castle Landing,149,,CONFIRMED_FROM_VIDEO,3,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,12864.3,Caveira,272,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Cheese,5551.7,Caye Tiburon,161,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,4629.2,Crownstead,147,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,5156.4,Cumberland Hill,155,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,3,CONFIRMED_FROM_VIDEO
Cheese,2290.9,Deadman's Murcia,111,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Cheese,1543.8,Fair Harbour,100,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,7414.1,Falmouth,189,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,5173.4,Gyldenvale,155,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,4174.3,Jones' Outpost,140,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,14234.6,Kandlerova,293,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,11539.0,La Povenglia,252,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Cheese,5080.4,Lebarde,154,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,8235.6,Lord Irving's Sacrifice,202,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,6892.4,Louisbourg,181,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,14517.8,Madalena,298,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,8449.0,Mako's Outlook,205,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,3,CONFIRMED_FROM_VIDEO
Cheese,3377.0,Matthew's Rest,128,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,6088.4,Maurepas,169,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,2549.1,New Brighton,115,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Cheese,5336.2,New Catalina,158,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,4298.8,Pachard Town,142,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,8681.5,Peter's Cove,209,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,7432.1,Petit Anvers,190,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,13140.0,Poblado de San Juan,277,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,6409.4,Point Rocheux,174,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,13726.7,Ponta Delgada,286,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,8513.0,Port Antonio,206,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,2052.6,Port Louis,108,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,8080.3,Port Royal,199,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,5327.0,Port-Au-Croix,157,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,3344.9,Princeton,127,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,11171.2,Puerto de San Fernando,247,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,2,CONFIRMED_FROM_VIDEO
Cheese,9350.0,Saint-Nicholas,219,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,8072.1,Sainte Rose,199,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,13328.4,San Polo,280,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,12954.4,San Salvador,274,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,10310.0,San Vito,233,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Cheese,9467.2,Sandy Settlement,221,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,12731.9,Santa Maria,270,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Cheese,13164.3,Sao Bento,277,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,1920.7,Snake Prosper,106,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,6244.6,Sugar Cove,171,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,8310.3,Taylor's Town,203,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,9126.1,Theresa,215,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,6442.1,Thresher Point,174,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,9749.2,Venta Nueva,225,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,8528.7,Villarreal Del Mar,206,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,3,CONFIRMED_FROM_VIDEO
Cheese,3059.6,White Hook,123,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Cheese,3863.6,Wyntergard,135,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,2069.8,Yorinobu's Settlement,108,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint Vincent,West Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cocoa,7954.8,Al-Jazair,207,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cocoa,12790.8,Ashbourne,285,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cocoa,4294.9,Belfry Heights,149,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Cocoa,10081.9,Bucket Bay,241,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,2,CONFIRMED_FROM_VIDEO
Cocoa,10308.5,Caledonia,245,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,2,CONFIRMED_FROM_VIDEO
Cocoa,5138.6,Castle Landing,162,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Cocoa,15089.1,Caveira,321,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cocoa,5376.4,Caye Tiburon,166,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Cocoa,13603.8,Crownstead,298,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Cocoa,7809.5,Cumberland Hill,205,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cocoa,10926.1,Deadman's Murcia,255,Selected from the two recorded directional readings using reciprocal-distance agreement and the origin's other observed Distance/Value rows. No distance was fabricated.,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,2,CONFIRMED_FROM_VIDEO
Cocoa,10360.2,Fair Harbour,246,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cocoa,10353.1,Falmouth,246,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cocoa,14431.2,Gyldenvale,311,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cocoa,7804.3,Jones' Outpost,205,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cocoa,8239.4,Kandlerova,212,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cocoa,5306.7,La Povenglia,165,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Cocoa,4271.5,Lebarde,148,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cocoa,6533.2,Lord Irving's Sacrifice,185,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Saint-Nicholas,Saint-Nicholas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
