origin_port,origin_region,cargo,destination_port,cargo_distance_m,displayed_sell_value_gbp,distance_status,value_status,source_recording,extraction_pass,supporting_frame_count,distinct_ocr_tuples_seen
Port Antonio,Kingston,Ginger,Poblado de San Juan,4910.9,159,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,2
Port Antonio,Kingston,Ginger,Point Rocheux,3157.1,131,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Port Antonio,Kingston,Ginger,Ponta Delgada,7111.6,194,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Antonio,Kingston,Ginger,Port Louis,8205.8,211,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Antonio,Kingston,Ginger,Port Royal,2446.5,119,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,2
Port Antonio,Kingston,Ginger,Port-Au-Croix,3844.6,142,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Port Antonio,Kingston,Ginger,Princeton,8750.5,220,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,3
Port Antonio,Kingston,Ginger,Puerto de San Fernando,2672.3,123,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Port Antonio,Kingston,Ginger,Saint Vincent,8513.0,216,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Antonio,Kingston,Ginger,Saint-Nicholas,10783.6,253,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Port Antonio,Kingston,Ginger,Sainte Rose,6598.7,186,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Antonio,Kingston,Ginger,San Polo,8981.8,224,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Antonio,Kingston,Ginger,San Salvador,5641.1,170,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Antonio,Kingston,Ginger,San Vito,6785.5,189,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Antonio,Kingston,Ginger,Sandy Settlement,10453.3,247,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Port Antonio,Kingston,Ginger,Santa Maria,4593.0,153,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,12,1
Port Antonio,Kingston,Ginger,Sao Bento,5739.9,172,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Antonio,Kingston,Ginger,Snake Prosper,10433.0,247,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,9,2
Port Antonio,Kingston,Ginger,Sugar Cove,13364.8,294,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Port Antonio,Kingston,Ginger,Taylor's Town,10958.9,255,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,1
Port Antonio,Kingston,Ginger,Theresa,1135.5,98,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,2
Port Antonio,Kingston,Ginger,Thresher Point,6932.3,191,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Port Antonio,Kingston,Ginger,Venta Nueva,2624.4,122,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Port Antonio,Kingston,Ginger,Villarreal Del Mar,1700.6,107,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Port Antonio,Kingston,Ginger,White Hook,11528.8,264,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Port Antonio,Kingston,Ginger,Wyntergard,9428.2,231,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Antonio,Kingston,Ginger,Yorinobu's Settlement,6507.3,184,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,1,1
Port Royal,Kingston,Cotton,Al-Jazair,7409.8,242,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Port Royal,Kingston,Cotton,Ashbourne,9029.3,274,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Port Royal,Kingston,Cotton,Belfry Heights,4225.9,180,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,3
Port Royal,Kingston,Cotton,Bucket Bay,6463.3,224,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,1
Port Royal,Kingston,Cotton,Caledonia,10338.8,299,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Port Royal,Kingston,Cotton,Castle Landing,8487.0,263,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Royal,Kingston,Cotton,Caveira,6696.6,228,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Port Royal,Kingston,Cotton,Caye Tiburon,4002.5,176,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,15,1
Port Royal,Kingston,Cotton,Crownstead,9607.6,285,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Port Royal,Kingston,Cotton,Cumberland Hill,11217.8,316,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,2,2
Port Royal,Kingston,Cotton,Deadman's Murcia,361.5,300,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,1
Port Royal,Kingston,Cotton,Fair Harbour,7689.6,247,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Royal,Kingston,Cotton,Falmouth,2496.4,146,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Port Royal,Kingston,Cotton,Gyldenvale,10927.8,311,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Port Royal,Kingston,Cotton,Jones' Outpost,10451.7,301,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Port Royal,Kingston,Cotton,Kandlerova,7598.2,246,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Port Royal,Kingston,Cotton,La Povenglia,6144.8,217,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Port Royal,Kingston,Cotton,Lebarde,6940.1,233,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Port Royal,Kingston,Cotton,Lord Irving's Sacrifice,2046.6,137,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Port Royal,Kingston,Cotton,Louisbourg,7863.8,251,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Royal,Kingston,Cotton,Madalena,8637.1,266,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Royal,Kingston,Cotton,Mako's Outlook,2818.6,152,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,15,1
Port Royal,Kingston,Cotton,Matthew's Rest,5869.8,212,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Port Royal,Kingston,Cotton,Maurepas,7257.7,239,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Port Royal,Kingston,Cotton,New Brighton,5750.7,210,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Port Royal,Kingston,Cotton,New Catalina,10994.1,312,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,1
Port Royal,Kingston,Cotton,Pachard Town,5043.3,196,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,2
Port Royal,Kingston,Cotton,Peter's Cove,6973.9,233,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,2
Port Royal,Kingston,Cotton,Petit Anvers,9434.5,281,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Port Royal,Kingston,Cotton,Poblado de San Juan,5248.8,200,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,2
Port Royal,Kingston,Cotton,Point Rocheux,4643.1,188,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Port Royal,Kingston,Cotton,Ponta Delgada,9501.9,283,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Port Royal,Kingston,Cotton,Port Antonio,2446.5,145,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,2
Port Royal,Kingston,Cotton,Port Louis,8377.7,261,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Port Royal,Kingston,Cotton,Port-Au-Croix,4818.6,191,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,1
Port Royal,Kingston,Cotton,Princeton,7391.2,242,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Port Royal,Kingston,Cotton,Puerto de San Fernando,3971.7,175,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,15,1
Port Royal,Kingston,Cotton,Saint Vincent,8080.3,255,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Port Royal,Kingston,Cotton,Saint-Nicholas,8445.3,262,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,2
Port Royal,Kingston,Cotton,Sainte Rose,8498.5,263,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,9,1
Port Royal,Kingston,Cotton,San Polo,6908.5,232,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Royal,Kingston,Cotton,San Salvador,4892.4,193,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Port Royal,Kingston,Cotton,San Vito,4426.7,184,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Port Royal,Kingston,Cotton,Sandy Settlement,8085.1,255,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Port Royal,Kingston,Cotton,Santa Maria,4799.7,191,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,1
Port Royal,Kingston,Cotton,Sao Bento,8016.6,254,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Port Royal,Kingston,Cotton,Snake Prosper,9947.2,291,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,12,1
Port Royal,Kingston,Cotton,Sugar Cove,11952.6,331,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Port Royal,Kingston,Cotton,Taylor's Town,8759.7,268,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Port Royal,Kingston,Cotton,Theresa,1884.8,134,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,11,1
Port Royal,Kingston,Cotton,Thresher Point,4791.8,191,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,1
Port Royal,Kingston,Cotton,Venta Nueva,5070.0,196,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,2
Port Royal,Kingston,Cotton,Villarreal Del Mar,4062.2,177,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,17,3
Port Royal,Kingston,Cotton,White Hook,11130.1,315,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Port Royal,Kingston,Cotton,Wyntergard,9975.3,292,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,1
Port Royal,Kingston,Cotton,Yorinobu's Settlement,6018.1,215,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,even_odd,1,1
Princeton,Lebarde,Herbs,Al-Jazair,1980.9,103,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Princeton,Lebarde,Herbs,Ashbourne,7049.0,178,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Belfry Heights,4735.0,144,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,1
Princeton,Lebarde,Herbs,Bucket Bay,4768.7,144,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,7,1
Princeton,Lebarde,Herbs,Caledonia,4367.8,138,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,9,1
Princeton,Lebarde,Herbs,Castle Landing,1666.2,98,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,3,2
Princeton,Lebarde,Herbs,Caveira,13445.2,272,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Princeton,Lebarde,Herbs,Caye Tiburon,3646.8,128,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,9,1
Princeton,Lebarde,Herbs,Crownstead,7861.2,190,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Cumberland Hill,3827.1,130,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Princeton,Lebarde,Herbs,Deadman's Murcia,4904.8,146,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Fair Harbour,4584.4,141,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,9,1
Princeton,Lebarde,Herbs,Falmouth,7810.7,189,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Gyldenvale,8511.3,199,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Princeton,Lebarde,Herbs,Jones' Outpost,3092.9,119,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Princeton,Lebarde,Herbs,Kandlerova,11968.3,250,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Princeton,Lebarde,Herbs,La Povenglia,9034.4,207,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Princeton,Lebarde,Herbs,Lebarde,1821.4,101,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Princeton,Lebarde,Herbs,Lord Irving's Sacrifice,6703.2,173,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Louisbourg,9363.2,212,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Princeton,Lebarde,Herbs,Madalena,15289.7,299,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Princeton,Lebarde,Herbs,Mako's Outlook,6618.2,171,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Princeton,Lebarde,Herbs,Matthew's Rest,5348.6,153,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Maurepas,8491.0,199,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Princeton,Lebarde,Herbs,New Brighton,2425.1,110,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Princeton,Lebarde,Herbs,New Catalina,3633.5,127,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Princeton,Lebarde,Herbs,Pachard Town,5847.2,160,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Peter's Cove,5573.2,156,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Petit Anvers,10248.5,225,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Princeton,Lebarde,Herbs,Poblado de San Juan,12629.8,260,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Princeton,Lebarde,Herbs,Point Rocheux,7783.9,189,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Princeton,Lebarde,Herbs,Ponta Delgada,15134.7,297,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Princeton,Lebarde,Herbs,Port Antonio,8750.5,203,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,1
Princeton,Lebarde,Herbs,Port Louis,5298.4,152,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Port Royal,7391.2,183,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,even_odd,1,1
Princeton,Lebarde,Herbs,Port-Au-Croix,6819.8,174,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Puerto de San Fernando,11162.7,238,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Princeton,Lebarde,Herbs,Saint Vincent,3344.9,123,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,1
Princeton,Lebarde,Herbs,Saint-Nicholas,6065.4,163,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Princeton,Lebarde,Herbs,Sainte Rose,10526.2,229,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Princeton,Lebarde,Herbs,San Polo,11031.8,236,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,8,2
Princeton,Lebarde,Herbs,San Salvador,11862.7,249,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Princeton,Lebarde,Herbs,San Vito,8136.7,194,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Sandy Settlement,6234.0,166,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,5,2
Princeton,Lebarde,Herbs,Santa Maria,12172.4,253,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,2
Princeton,Lebarde,Herbs,Sao Bento,14194.7,283,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,2
Princeton,Lebarde,Herbs,Snake Prosper,4102.0,134,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Princeton,Lebarde,Herbs,Sugar Cove,4618.5,142,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Taylor's Town,4967.5,147,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,6,1
Princeton,Lebarde,Herbs,Theresa,8964.4,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
Princeton,Lebarde,Herbs,Thresher Point,3910.0,131,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,pooled_even_odd_wide,4,1
