origin_port,cargo,destination_port,cargo_distance_m,displayed_sell_value_gbp,distance_status,value_status,source,supporting_frame_count,distinct_ocr_tuples_seen
Port-Au-Croix,Baguettes,Matthew's Rest,1974.6,98,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,2,1
Port-Au-Croix,Baguettes,Maurepas,2542.1,106,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,New Brighton,4394.9,132,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,New Catalina,10123.9,212,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,4,1
Port-Au-Croix,Baguettes,Pachard Town,1044.3,85,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,2,1
Port-Au-Croix,Baguettes,Peter's Cove,9706.8,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,5,1
Port-Au-Croix,Baguettes,Petit Anvers,4764.0,137,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,4,1
Port-Au-Croix,Baguettes,Poblado de San Juan,8754.9,193,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,Point Rocheux,1082.4,85,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,2,1
Port-Au-Croix,Baguettes,Ponta Delgada,8473.3,189,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,4,1
Port-Au-Croix,Baguettes,Port Antonio,3844.6,124,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,4,1
Port-Au-Croix,Baguettes,Port Louis,4515.7,133,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,Port Royal,4818.6,137,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,Princeton,6819.8,165,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,2,1
Port-Au-Croix,Baguettes,Puerto de San Fernando,6428.8,160,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,2,1
Port-Au-Croix,Baguettes,Saint Vincent,5327.0,145,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,4,1
Port-Au-Croix,Baguettes,Sainte Rose,4230.0,129,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,San Polo,11627.6,233,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,2,1
Port-Au-Croix,Baguettes,San Salvador,9307.2,200,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,San Vito,8862.1,194,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,4,1
Port-Au-Croix,Baguettes,Sandy Settlement,10802.5,221,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,1,1
Port-Au-Croix,Baguettes,Santa Maria,8434.9,188,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,4,2
Port-Au-Croix,Baguettes,Sao Bento,7837.3,180,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,5,2
Port-Au-Croix,Baguettes,Snake Prosper,7162.3,170,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,Sugar Cove,11113.8,226,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,2,1
Port-Au-Croix,Baguettes,Taylor's Town,10597.8,218,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,Theresa,4822.8,138,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,1
Port-Au-Croix,Baguettes,Thresher Point,6931.1,167,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,1,1
Port-Au-Croix,Baguettes,Venta Nueva,4447.8,132,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,3,2
Port-Au-Croix,Baguettes,Villarreal Del Mar,3303.9,116,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,1,1
Port-Au-Croix,Baguettes,White Hook,8127.3,184,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,5,1
Port-Au-Croix,Baguettes,Wyntergard,5586.6,148,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 111849.mp4,2,1
Princeton,Herbs,Al-Jazair,1980.9,103,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Princeton,Herbs,Ashbourne,7049.0,178,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Belfry Heights,4735.0,144,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Princeton,Herbs,Bucket Bay,4768.7,144,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Princeton,Herbs,Caledonia,4367.8,138,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Princeton,Herbs,Castle Landing,1666.2,98,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,3,2
Princeton,Herbs,Caveira,13445.2,272,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Princeton,Herbs,Caye Tiburon,3646.8,128,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Princeton,Herbs,Crownstead,7861.2,190,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Cumberland Hill,3827.1,130,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Princeton,Herbs,Deadman's Murcia,4904.8,146,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Fair Harbour,4584.4,141,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Princeton,Herbs,Falmouth,7810.7,189,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Gyldenvale,8511.3,199,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Princeton,Herbs,Jones' Outpost,3092.9,119,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Princeton,Herbs,Kandlerova,11968.3,250,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Princeton,Herbs,La Povenglia,9034.4,207,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Princeton,Herbs,Lebarde,1821.4,101,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Princeton,Herbs,Lord Irving's Sacrifice,6703.2,173,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Louisbourg,9363.2,212,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Princeton,Herbs,Madalena,15289.7,299,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Princeton,Herbs,Mako's Outlook,6618.2,171,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Princeton,Herbs,Matthew's Rest,5348.6,153,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Maurepas,8491.0,199,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Princeton,Herbs,New Brighton,2425.1,110,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Princeton,Herbs,New Catalina,3633.5,127,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Princeton,Herbs,Pachard Town,5847.2,160,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Peter's Cove,5573.2,156,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Petit Anvers,10248.5,225,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Princeton,Herbs,Poblado de San Juan,12629.8,260,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Princeton,Herbs,Point Rocheux,7783.9,189,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Princeton,Herbs,Ponta Delgada,15134.7,297,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Princeton,Herbs,Port Antonio,8750.5,203,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Princeton,Herbs,Port Louis,5298.4,152,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Port Royal,7391.2,183,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,1,1
Princeton,Herbs,Port-Au-Croix,6819.8,174,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Puerto de San Fernando,11162.7,238,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Princeton,Herbs,Saint Vincent,3344.9,123,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Princeton,Herbs,Saint-Nicholas,6065.4,163,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Princeton,Herbs,Sainte Rose,10526.2,229,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Princeton,Herbs,San Polo,11031.8,236,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,2
Princeton,Herbs,San Salvador,11862.7,249,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Princeton,Herbs,San Vito,8136.7,194,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Sandy Settlement,6234.0,166,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Princeton,Herbs,Santa Maria,12172.4,253,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Princeton,Herbs,Sao Bento,14194.7,283,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Princeton,Herbs,Snake Prosper,4102.0,134,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Princeton,Herbs,Sugar Cove,4618.5,142,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Taylor's Town,4967.5,147,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Theresa,8964.4,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Princeton,Herbs,Thresher Point,3910.0,131,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Princeton,Herbs,Venta Nueva,10709.4,232,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Princeton,Herbs,Villarreal Del Mar,9392.0,212,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Princeton,Herbs,White Hook,5199.0,150,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Wyntergard,7199.2,180,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Princeton,Herbs,Yorinobu's Settlement,3290.0,122,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Puerto de San Fernando,Gazpacho,Al-Jazair,10820.0,233,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Puerto de San Fernando,Gazpacho,Ashbourne,10917.9,235,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,3,1
Puerto de San Fernando,Gazpacho,Belfry Heights,8135.5,194,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Puerto de San Fernando,Gazpacho,Bucket Bay,9029.2,207,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Caledonia,13486.7,273,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Castle Landing,12383.6,256,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,2,4
Puerto de San Fernando,Gazpacho,Caveira,2936.4,117,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Puerto de San Fernando,Gazpacho,Caye Tiburon,7953.0,191,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Puerto de San Fernando,Gazpacho,Crownstead,11262.3,240,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Puerto de San Fernando,Gazpacho,Cumberland Hill,14969.9,295,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,2,2
Puerto de San Fernando,Gazpacho,Deadman's Murcia,13334.5,270,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Puerto de San Fernando,Gazpacho,Fair Harbour,10360.5,227,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Puerto de San Fernando,Gazpacho,Falmouth,3783.3,130,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Puerto de San Fernando,Gazpacho,Gyldenvale,12635.6,260,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Jones' Outpost,14140.1,282,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Kandlerova,8971.7,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Puerto de San Fernando,Gazpacho,La Povenglia,8803.5,204,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,10,3
Puerto de San Fernando,Gazpacho,Lebarde,10884.4,234,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Puerto de San Fernando,Gazpacho,Lord Irving's Sacrifice,5692.4,158,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Louisbourg,8285.1,196,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Puerto de San Fernando,Gazpacho,Madalena,4834.7,145,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Mako's Outlook,6380.8,168,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Puerto de San Fernando,Gazpacho,Matthew's Rest,8208.6,195,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Puerto de San Fernando,Gazpacho,Maurepas,8061.2,193,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Puerto de San Fernando,Gazpacho,New Brighton,9201.6,209,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Puerto de San Fernando,Gazpacho,New Catalina,14795.6,292,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Pachard Town,7199.4,180,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,2
Puerto de San Fernando,Gazpacho,Peter's Cove,10743.6,232,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Puerto de San Fernando,Gazpacho,Petit Anvers,9811.2,218,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Puerto de San Fernando,Gazpacho,Poblado de San Juan,2503.1,111,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Puerto de San Fernando,Gazpacho,Point Rocheux,5591.7,156,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Puerto de San Fernando,Gazpacho,Ponta Delgada,6410.2,168,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,2
Puerto de San Fernando,Gazpacho,Port Antonio,2672.3,113,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Puerto de San Fernando,Gazpacho,Port Louis,10862.2,234,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Puerto de San Fernando,Gazpacho,Port Royal,3971.7,132,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,13,1
Puerto de San Fernando,Gazpacho,Port-Au-Croix,6428.8,169,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Puerto de San Fernando,Gazpacho,Princeton,11162.7,238,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Puerto de San Fernando,Gazpacho,Saint Vincent,11171.2,239,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Puerto de San Fernando,Gazpacho,Saint-Nicholas,12222.0,254,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Puerto de San Fernando,Gazpacho,Sainte Rose,8380.3,197,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Puerto de San Fernando,Gazpacho,San Polo,8638.0,201,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Puerto de San Fernando,Gazpacho,San Salvador,4062.9,134,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,13,1
Puerto de San Fernando,Gazpacho,San Vito,7263.7,181,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Puerto de San Fernando,Gazpacho,Sandy Settlement,11811.8,248,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Puerto de San Fernando,Gazpacho,Santa Maria,2341.8,108,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Puerto de San Fernando,Gazpacho,Sao Bento,4638.6,142,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Puerto de San Fernando,Gazpacho,Snake Prosper,13091.9,267,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Puerto de San Fernando,Gazpacho,Sugar Cove,15774.7,306,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Taylor's Town,12672.3,261,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Theresa,2200.4,106,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Puerto de San Fernando,Gazpacho,Thresher Point,8752.3,203,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Puerto de San Fernando,Gazpacho,Venta Nueva,3267.9,122,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Puerto de San Fernando,Gazpacho,Villarreal Del Mar,3451.6,125,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Puerto de San Fernando,Gazpacho,White Hook,14196.5,283,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Puerto de San Fernando,Gazpacho,Wyntergard,12004.4,251,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Puerto de San Fernando,Gazpacho,Yorinobu's Settlement,9146.8,209,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Saint Vincent,Cheese,Al-Jazair,1395.3,98,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Saint Vincent,Cheese,Ashbourne,3841.2,135,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Saint Vincent,Cheese,Belfry Heights,7087.3,184,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Saint Vincent,Cheese,Bucket Bay,2494.6,114,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,10,1
Saint Vincent,Cheese,Caledonia,2315.6,112,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Saint Vincent,Cheese,Castle Landing,4796.2,149,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,3
Saint Vincent,Cheese,Caveira,12864.3,272,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,2
Saint Vincent,Cheese,Caye Tiburon,5551.7,161,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Saint Vincent,Cheese,Crownstead,4629.2,147,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Saint Vincent,Cheese,Cumberland Hill,5156.4,155,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,3,2
